M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,1.9587,1.019,1.769,1.423,0.365,22.807,8.134,5.942,19.961,7.827,25.903,6.865,NA,24.685,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.0081,1.038,1.808,1.423,0.327,22.884,8.134,5.846,19.903,7.846,25.749,6.846,NA,26.411,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.0575,1.077,1.865,1.461,0.365,22.884,8.173,5.827,19.903,7.884,25.73,6.846,NA,27.181,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.1069,1.096,1.904,1.519,0.385,22.788,8.23,6.057,19.884,7.904,25.941,6.846,NA,25.72,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.1563,1.115,1.923,1.558,0.385,22.768,8.269,6.0,19.884,7.923,25.884,6.846,NA,26.565,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.2102,1.154,2.0,1.577,0.404,22.788,8.288,5.846,19.903,7.961,25.749,6.865,NA,28.034,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.2597,1.154,2.0,1.596,0.365,22.788,8.307,6.173,19.865,7.98,26.037,6.846,NA,26.157,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.3091,1.192,2.058,1.635,0.385,22.788,8.346,6.096,19.922,8.0,26.018,6.846,NA,26.837,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.3585,1.231,2.135,1.654,0.385,22.807,8.365,5.981,19.884,8.038,25.864,6.846,NA,28.408,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.4079,1.231,2.135,1.692,0.385,22.788,8.404,5.807,19.845,8.057,25.653,6.846,NA,30.566,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.4573,1.269,2.192,1.711,0.385,22.807,8.423,6.211,19.845,8.077,26.057,6.865,NA,27.773,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.5067,1.308,2.269,1.75,0.404,22.807,8.461,6.115,19.826,8.115,25.941,6.846,NA,29.174,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.5606,1.327,2.308,1.788,0.404,22.788,8.5,6.134,19.749,8.134,25.884,6.846,NA,30.012,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.6101,1.346,2.327,1.827,0.442,22.807,8.538,6.134,19.768,8.173,25.903,6.846,NA,30.543,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,2.6595,1.385,2.404,1.846,0.423,22.826,8.557,6.134,19.826,8.192,25.96,6.846,NA,30.496,NA,NA,NA,Pressure Ridge
